EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,,,,,,,
5437686,SOUTHWEST SUFFOLK (ZONE), ,2/25/2005,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185035,Z,80,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system north of the region, a low pressure system developed off the North Carolina coast during Thursday, February 24th.  This low intensified as it moved northeast, passing across the offshore waters southeast of Long Island during Thursday night.

Light snow developed across the region between 2 pm and 5 pm Thursday afternoon, February 24th.  Widespread moderate to heavy snow fell between 5 pm and 4:30 am, ending from northwest to southeast.  Storm total snowfall amounts ranged from 5 to 9 inches.  Here are selected snowfall amounts for:

Southern Westchester County - from 5.5 inches at White Plains to 5.8 inches at Yonkers and Bronxville.

New York County (Manhattan) - 6.0 inches was measured at the Central Park Zoo.

Richmond County (Staten Island) - 6.0 inches was measured at Grasmere.

Kings County (Brooklyn) - 6.0 inches was measured at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 6.0 inches at LaGuardia Airport.

Nassau County - from 5.0 inches at Merrick and Lynbrook to 6.8 inches at Bellmore.

Suffolk County - from 5.5 inches at Bayshore and Bridgehampton to 9.4 inches at Shoreham.  At the NWS Office in Upton, 8.7 inches was measured.  At Islip Airport, 5.8 inches was measured.",316,,,,,,,,,,,,,,,,,,,,,,,
5437687,NORTHEAST SUFFOLK (ZONE), ,2/25/2005,430,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185035,Z,79,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system north of the region, a low pressure system developed off the North Carolina coast during Thursday, February 24th.  This low intensified as it moved northeast, passing across the offshore waters southeast of Long Island during Thursday night.

Light snow developed across the region between 2 pm and 5 pm Thursday afternoon, February 24th.  Widespread moderate to heavy snow fell between 5 pm and 4:30 am, ending from northwest to southeast.  Storm total snowfall amounts ranged from 5 to 9 inches.  Here are selected snowfall amounts for:

Southern Westchester County - from 5.5 inches at White Plains to 5.8 inches at Yonkers and Bronxville.

New York County (Manhattan) - 6.0 inches was measured at the Central Park Zoo.

Richmond County (Staten Island) - 6.0 inches was measured at Grasmere.

Kings County (Brooklyn) - 6.0 inches was measured at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 6.0 inches at LaGuardia Airport.

Nassau County - from 5.0 inches at Merrick and Lynbrook to 6.8 inches at Bellmore.

Suffolk County - from 5.5 inches at Bayshore and Bridgehampton to 9.4 inches at Shoreham.  At the NWS Office in Upton, 8.7 inches was measured.  At Islip Airport, 5.8 inches was measured.",317,,,,,,,,,,,,,,,,,,,,,,,
5437688,SOUTHEAST SUFFOLK (ZONE), ,2/25/2005,430,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185035,Z,81,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
With a cold high pressure system north of the region, a low pressure system developed off the North Carolina coast during Thursday, February 24th.  This low intensified as it moved northeast, passing across the offshore waters southeast of Long Island during Thursday night.

Light snow developed across the region between 2 pm and 5 pm Thursday afternoon, February 24th.  Widespread moderate to heavy snow fell between 5 pm and 4:30 am, ending from northwest to southeast.  Storm total snowfall amounts ranged from 5 to 9 inches.  Here are selected snowfall amounts for:

Southern Westchester County - from 5.5 inches at White Plains to 5.8 inches at Yonkers and Bronxville.

New York County (Manhattan) - 6.0 inches was measured at the Central Park Zoo.

Richmond County (Staten Island) - 6.0 inches was measured at Grasmere.

Kings County (Brooklyn) - 6.0 inches was measured at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 6.0 inches at LaGuardia Airport.

Nassau County - from 5.0 inches at Merrick and Lynbrook to 6.8 inches at Bellmore.

Suffolk County - from 5.5 inches at Bayshore and Bridgehampton to 9.4 inches at Shoreham.  At the NWS Office in Upton, 8.7 inches was measured.  At Islip Airport, 5.8 inches was measured.",318,,,,,,,,,,,,,,,,,,,,,,,
5436962,ORANGE (ZONE), ,2/28/2005,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1185032,Z,67,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A weak high pressure ridge extended southwest across the region from New England as a low pressure system intensified and moved northeast.  This strong low passed south of Long Island Monday night and east of the New England coast during Tuesday.

Light snow developed between 4 and 6 pm during Monday afternoon.  As the low rapidly intensified and moved closer to the region, narrow bands of heavy snow swept northeast across the region.  The last band of heavy snow swept northeast across the region between 7 am and 8 am Tuesday morning, March 1st.  Storm Total Snowfall amounts ranged from 8.8 inches at East Middletown to 11.0 inches at Salisbury Mills.",319,,,,,,,,,,,,,,,,,,,,,,,
5442552,SOUTHERN WESTCHESTER (ZONE), ,3/1/2005,100,Heavy Snow, , ,0,0,0,0,NY,EST, ,1186713,Z,71,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A weak high pressure ridge extended southwest across the region from New England as a low pressure system intensified and moved northeast.  This strong low passed south of Long Island Monday night and east of the New England coast during Tuesday.

Light snow developed northeast across the region between 1 and 4 pm Monday afternoon.  As the low rapidly intensified and moved closer to the region, narrow bands of heavy snow swept northeast across the region.  The last band of heavy snow swept northeast across the region between 7:30 am and 8:30 am Tuesday morning, March 1st.  Storm Total Snowfall amounts ranged from 5 to 9 inches.

Here are selected snowfall totals for:

Rockland County - from 7.2 inches at New City to 8.0 inches at Sloatsburg.

Westchester County - from 5.0 inches at Scarsdale to 8.0 inches at Yorktown Heights.

Putnam County - from 6.5 inches at Lake Peekskill to 8.5 inches at Lake Carmel.

New York (Manhattan) - 7.5 inches was measured at the Central Park Zoo.

Richmond (Staten Island) - from 6.1 inches at Bulls Head to 6.5 inches at New Dorf.

Kings (Brooklyn) - from 5.0 inches at Graves End to 6.0 inches at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 7.0 inches at LaGuardia Airport.

Suffolk County - from 5.5 inches at the NWS Office in Upton, Sag Harbor, Patchogue, and Deer Park to 7.2 inches in Smithtown.  At Islip Airport, 6.6 inches was measured.",320,,,,,,,,,,,,,,,,,,,,,,,
5442551,ROCKLAND (ZONE), ,3/1/2005,100,Heavy Snow, , ,0,0,0,0,NY,EST, ,1186713,Z,69,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A weak high pressure ridge extended southwest across the region from New England as a low pressure system intensified and moved northeast.  This strong low passed south of Long Island Monday night and east of the New England coast during Tuesday.

Light snow developed northeast across the region between 1 and 4 pm Monday afternoon.  As the low rapidly intensified and moved closer to the region, narrow bands of heavy snow swept northeast across the region.  The last band of heavy snow swept northeast across the region between 7:30 am and 8:30 am Tuesday morning, March 1st.  Storm Total Snowfall amounts ranged from 5 to 9 inches.

Here are selected snowfall totals for:

Rockland County - from 7.2 inches at New City to 8.0 inches at Sloatsburg.

Westchester County - from 5.0 inches at Scarsdale to 8.0 inches at Yorktown Heights.

Putnam County - from 6.5 inches at Lake Peekskill to 8.5 inches at Lake Carmel.

New York (Manhattan) - 7.5 inches was measured at the Central Park Zoo.

Richmond (Staten Island) - from 6.1 inches at Bulls Head to 6.5 inches at New Dorf.

Kings (Brooklyn) - from 5.0 inches at Graves End to 6.0 inches at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 7.0 inches at LaGuardia Airport.

Suffolk County - from 5.5 inches at the NWS Office in Upton, Sag Harbor, Patchogue, and Deer Park to 7.2 inches in Smithtown.  At Islip Airport, 6.6 inches was measured.",321,,,,,,,,,,,,,,,,,,,,,,,
5442553,PUTNAM (ZONE), ,3/1/2005,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1186713,Z,68,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A weak high pressure ridge extended southwest across the region from New England as a low pressure system intensified and moved northeast.  This strong low passed south of Long Island Monday night and east of the New England coast during Tuesday.

Light snow developed northeast across the region between 1 and 4 pm Monday afternoon.  As the low rapidly intensified and moved closer to the region, narrow bands of heavy snow swept northeast across the region.  The last band of heavy snow swept northeast across the region between 7:30 am and 8:30 am Tuesday morning, March 1st.  Storm Total Snowfall amounts ranged from 5 to 9 inches.

Here are selected snowfall totals for:

Rockland County - from 7.2 inches at New City to 8.0 inches at Sloatsburg.

Westchester County - from 5.0 inches at Scarsdale to 8.0 inches at Yorktown Heights.

Putnam County - from 6.5 inches at Lake Peekskill to 8.5 inches at Lake Carmel.

New York (Manhattan) - 7.5 inches was measured at the Central Park Zoo.

Richmond (Staten Island) - from 6.1 inches at Bulls Head to 6.5 inches at New Dorf.

Kings (Brooklyn) - from 5.0 inches at Graves End to 6.0 inches at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 7.0 inches at LaGuardia Airport.

Suffolk County - from 5.5 inches at the NWS Office in Upton, Sag Harbor, Patchogue, and Deer Park to 7.2 inches in Smithtown.  At Islip Airport, 6.6 inches was measured.",322,,,,,,,,,,,,,,,,,,,,,,,
5442554,NORTHERN WESTCHESTER (ZONE), ,3/1/2005,200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1186713,Z,70,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A weak high pressure ridge extended southwest across the region from New England as a low pressure system intensified and moved northeast.  This strong low passed south of Long Island Monday night and east of the New England coast during Tuesday.

Light snow developed northeast across the region between 1 and 4 pm Monday afternoon.  As the low rapidly intensified and moved closer to the region, narrow bands of heavy snow swept northeast across the region.  The last band of heavy snow swept northeast across the region between 7:30 am and 8:30 am Tuesday morning, March 1st.  Storm Total Snowfall amounts ranged from 5 to 9 inches.

Here are selected snowfall totals for:

Rockland County - from 7.2 inches at New City to 8.0 inches at Sloatsburg.

Westchester County - from 5.0 inches at Scarsdale to 8.0 inches at Yorktown Heights.

Putnam County - from 6.5 inches at Lake Peekskill to 8.5 inches at Lake Carmel.

New York (Manhattan) - 7.5 inches was measured at the Central Park Zoo.

Richmond (Staten Island) - from 6.1 inches at Bulls Head to 6.5 inches at New Dorf.

Kings (Brooklyn) - from 5.0 inches at Graves End to 6.0 inches at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 7.0 inches at LaGuardia Airport.

Suffolk County - from 5.5 inches at the NWS Office in Upton, Sag Harbor, Patchogue, and Deer Park to 7.2 inches in Smithtown.  At Islip Airport, 6.6 inches was measured.",323,,,,,,,,,,,,,,,,,,,,,,,
5445544,SULLIVAN (ZONE), ,3/1/2005,300,Heavy Snow, , ,0,0,20000,0,NY,EST, ,1186219,Z,62,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong winter storm brought 8 to 14 inches of snow to all of central New York.  Isolated snow amounts were as much as two feet.  A  Midwest storm slowly moved east and  combined with another storm moving north along the east coast on February 27th to bring copious moisture to the region on February 28th.  The snow moved in from the south starting in the afternoon and early evening on February 28th.  The snow continued through the night, heavy at times, before tapering off to light snow and flurries late in the morning on March 1st.",324,,,,,,,,,,,,,,,,,,,,,,,
5439687,ORLEANS (ZONE), ,3/1/2005,320,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1185622,Z,2,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"An intensifying low over Indiana and Ohio on February 28th lifted slowly across Lake Erie. Snow overspread the area during the late afternoon hours of the 28th. It was generally light at first, but became moderate to heavy for a time across the Niagara Frontier and northern Finger Lakes (including Buffalo and Rochester) shortly after midnight. The snow finally tapered off during the morning and early afternoon hours of March 1st. Specific overnight snowfalls included: 9 at Clarence and Alabama; 8"" at Medina and Victor; and 7"" at Spencerport and Lewiston.""",325,,,,,,,,,,,,,,,,,,,,,,,
5439688,MONROE (ZONE), ,3/1/2005,518,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1185622,Z,3,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"An intensifying low over Indiana and Ohio on February 28th lifted slowly across Lake Erie. Snow overspread the area during the late afternoon hours of the 28th. It was generally light at first, but became moderate to heavy for a time across the Niagara Frontier and northern Finger Lakes (including Buffalo and Rochester) shortly after midnight. The snow finally tapered off during the morning and early afternoon hours of March 1st. Specific overnight snowfalls included: 9 at Clarence and Alabama; 8"" at Medina and Victor; and 7"" at Spencerport and Lewiston.""",326,,,,,,,,,,,,,,,,,,,,,,,
5442555,NEW YORK (MANHATTAN) (ZONE), ,3/1/2005,600,Heavy Snow, , ,0,0,0,0,NY,EST, ,1186713,Z,72,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A weak high pressure ridge extended southwest across the region from New England as a low pressure system intensified and moved northeast.  This strong low passed south of Long Island Monday night and east of the New England coast during Tuesday.

Light snow developed northeast across the region between 1 and 4 pm Monday afternoon.  As the low rapidly intensified and moved closer to the region, narrow bands of heavy snow swept northeast across the region.  The last band of heavy snow swept northeast across the region between 7:30 am and 8:30 am Tuesday morning, March 1st.  Storm Total Snowfall amounts ranged from 5 to 9 inches.

Here are selected snowfall totals for:

Rockland County - from 7.2 inches at New City to 8.0 inches at Sloatsburg.

Westchester County - from 5.0 inches at Scarsdale to 8.0 inches at Yorktown Heights.

Putnam County - from 6.5 inches at Lake Peekskill to 8.5 inches at Lake Carmel.

New York (Manhattan) - 7.5 inches was measured at the Central Park Zoo.

Richmond (Staten Island) - from 6.1 inches at Bulls Head to 6.5 inches at New Dorf.

Kings (Brooklyn) - from 5.0 inches at Graves End to 6.0 inches at Sheepshead Bay.

Queens County - from 5.0 inches at JFK Airport to 7.0 inches at LaGuardia Airport.

Suffolk County - from 5.5 inches at the NWS Office in Upton, Sag Harbor, Patchogue, and Deer Park to 7.2 inches in Smithtown.  At Islip Airport, 6.6 inches was measured.",327,,,,,,,,,,,,,,,,,,,,,,,
5445539,SCHUYLER (ZONE), ,3/1/2005,600,Heavy Snow, , ,0,0,20000,0,NY,EST, ,1186219,Z,23,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A strong winter storm brought 8 to 14 inches of snow to all of central New York.  Isolated snow amounts were as much as two feet.  A  Midwest storm slowly moved east and  combined with another storm moving north along the east coast on February 27th to bring copious moisture to the region on February 28th.  The snow moved in from the south starting in the afternoon and early evening on February 28th.  The snow continued through the night, heavy at times, before tapering off to light snow and flurries late in the morning on March 1st.",328,,,,,,,,,,,,,,,,,,,,,,,
